land	instrument	tid	Daglige renter (procent)	
DK: Danmark	DESTR Referencerente	2022M01D28	0.0000
DK: Danmark	DESTR Referencerente	2022M01D31	0.0000
DK: Danmark	DESTR Referencerente	2022M02D01	0.0000
DK: Danmark	DESTR Referencerente	2022M02D02	0.0000
DK: Danmark	DESTR Referencerente	2022M02D03	0.0000
DK: Danmark	DESTR Referencerente	2022M02D04	0.0000
DK: Danmark	DESTR Referencerente	2022M02D07	0.0000
DK: Danmark	DESTR Referencerente	2022M02D08	0.0000
DK: Danmark	DESTR Referencerente	2022M02D09	0.0000
DK: Danmark	DESTR Referencerente	2022M02D10	0.0000
DK: Danmark	DESTR Referencerente	2022M02D11	0.0000
DK: Danmark	DESTR Referencerente	2022M02D14	0.0000
DK: Danmark	DESTR Referencerente	2022M02D15	0.0000
DK: Danmark	DESTR Referencerente	2022M02D16	0.0000
DK: Danmark	DESTR Referencerente	2022M02D17	0.0000
DK: Danmark	DESTR Referencerente	2022M02D18	0.0000
DK: Danmark	DESTR Referencerente	2022M02D21	0.0000
DK: Danmark	DESTR Referencerente	2022M02D22	0.0000
DK: Danmark	DESTR Referencerente	2022M02D23	0.0000
DK: Danmark	DESTR Referencerente	2022M02D24	0.0000
DK: Danmark	DESTR Referencerente	2022M02D25	0.0000
DK: Danmark	DESTR Referencerente	2022M02D28	0.0000
DK: Danmark	DESTR Referencerente	2022M03D01	0.0000
DK: Danmark	DESTR Referencerente	2022M03D02	0.0000
DK: Danmark	DESTR Referencerente	2022M03D03	0.0000
DK: Danmark	DESTR Referencerente	2022M03D04	0.0000
DK: Danmark	DESTR Referencerente	2022M03D07	0.0000
DK: Danmark	DESTR Referencerente	2022M03D08	0.0000
DK: Danmark	DESTR Referencerente	2022M03D09	0.0000
DK: Danmark	DESTR Referencerente	2022M03D10	0.0000
DK: Danmark	DESTR Referencerente	2022M03D11	0.0000
DK: Danmark	DESTR Referencerente	2022M03D14	0.0000
DK: Danmark	DESTR Referencerente	2022M03D15	0.0000
DK: Danmark	DESTR Referencerente	2022M03D16	0.0000
DK: Danmark	DESTR Referencerente	2022M03D17	0.0000
DK: Danmark	DESTR Referencerente	2022M03D18	0.0000
DK: Danmark	DESTR Referencerente	2022M03D21	0.0000
DK: Danmark	DESTR Referencerente	2022M03D22	0.0000
DK: Danmark	DESTR Referencerente	2022M03D23	0.0000
DK: Danmark	DESTR Referencerente	2022M03D24	0.0000
DK: Danmark	DESTR Referencerente	2022M03D25	0.0000
DK: Danmark	DESTR Referencerente	2022M03D28	0.0000
DK: Danmark	DESTR Referencerente	2022M03D29	0.0000
DK: Danmark	DESTR Referencerente	2022M03D30	0.0000
DK: Danmark	DESTR Referencerente	2022M03D31	0.0000
DK: Danmark	DESTR Referencerente	2022M04D01	-0.4400
DK: Danmark	DESTR Referencerente	2022M04D04	-0.6460
DK: Danmark	DESTR Referencerente	2022M04D05	-0.6490
DK: Danmark	DESTR Referencerente	2022M04D06	-0.6610
DK: Danmark	DESTR Referencerente	2022M04D07	-0.6460
DK: Danmark	DESTR Referencerente	2022M04D08	-0.6090
DK: Danmark	DESTR Referencerente	2022M04D11	-0.6040
DK: Danmark	DESTR Referencerente	2022M04D12	-0.6470
DK: Danmark	DESTR Referencerente	2022M04D13	-0.6490
DK: Danmark	DESTR Referencerente	2022M04D19	-0.6390
DK: Danmark	DESTR Referencerente	2022M04D20	-0.6340
DK: Danmark	DESTR Referencerente	2022M04D21	-0.6160
DK: Danmark	DESTR Referencerente	2022M04D22	-0.6180
DK: Danmark	DESTR Referencerente	2022M04D25	-0.6430
DK: Danmark	DESTR Referencerente	2022M04D26	-0.5190
DK: Danmark	DESTR Referencerente	2022M04D27	-0.4750
DK: Danmark	DESTR Referencerente	2022M04D28	-0.4870
DK: Danmark	DESTR Referencerente	2022M04D29	-0.6190
DK: Danmark	DESTR Referencerente	2022M05D02	-0.6210
DK: Danmark	DESTR Referencerente	2022M05D03	-0.6520
DK: Danmark	DESTR Referencerente	2022M05D04	-0.6320
DK: Danmark	DESTR Referencerente	2022M05D05	-0.6530
DK: Danmark	DESTR Referencerente	2022M05D06	-0.6050
DK: Danmark	DESTR Referencerente	2022M05D09	-0.6230
DK: Danmark	DESTR Referencerente	2022M05D10	-0.6090
DK: Danmark	DESTR Referencerente	2022M05D11	-0.6090
DK: Danmark	DESTR Referencerente	2022M05D12	-0.6250
DK: Danmark	DESTR Referencerente	2022M05D16	-0.6200
DK: Danmark	DESTR Referencerente	2022M05D17	-0.6180
DK: Danmark	DESTR Referencerente	2022M05D18	-0.6310
DK: Danmark	DESTR Referencerente	2022M05D19	-0.6010
DK: Danmark	DESTR Referencerente	2022M05D20	-0.6240
DK: Danmark	DESTR Referencerente	2022M05D23	-0.6100
DK: Danmark	DESTR Referencerente	2022M05D24	-0.6260
DK: Danmark	DESTR Referencerente	2022M05D25	-0.6070
DK: Danmark	DESTR Referencerente	2022M05D30	-0.5160
DK: Danmark	DESTR Referencerente	2022M05D31	-0.4690
DK: Danmark	DESTR Referencerente	2022M06D01	-0.3820
DK: Danmark	DESTR Referencerente	2022M06D02	-0.6380
DK: Danmark	DESTR Referencerente	2022M06D03	-0.5700
DK: Danmark	DESTR Referencerente	2022M06D07	-0.6390
DK: Danmark	DESTR Referencerente	2022M06D08	-0.6230
DK: Danmark	DESTR Referencerente	2022M06D09	-0.6430
DK: Danmark	DESTR Referencerente	2022M06D10	-0.6500
DK: Danmark	DESTR Referencerente	2022M06D13	-0.6110
DK: Danmark	DESTR Referencerente	2022M06D14	-0.6500
DK: Danmark	DESTR Referencerente	2022M06D15	-0.5940
DK: Danmark	DESTR Referencerente	2022M06D16	-0.5620
DK: Danmark	DESTR Referencerente	2022M06D17	-0.6580
DK: Danmark	DESTR Referencerente	2022M06D20	-0.6610
DK: Danmark	DESTR Referencerente	2022M06D21	-0.6530
DK: Danmark	DESTR Referencerente	2022M06D22	-0.6560
DK: Danmark	DESTR Referencerente	2022M06D23	-0.6650
DK: Danmark	DESTR Referencerente	2022M06D24	-0.6700
DK: Danmark	DESTR Referencerente	2022M06D27	-0.6520
DK: Danmark	DESTR Referencerente	2022M06D28	-0.6610
DK: Danmark	DESTR Referencerente	2022M06D29	-0.6530
DK: Danmark	DESTR Referencerente	2022M06D30	-0.6590
DK: Danmark	DESTR Referencerente	2022M07D01	-0.6730
DK: Danmark	DESTR Referencerente	2022M07D04	-0.6700
DK: Danmark	DESTR Referencerente	2022M07D05	-0.6390
DK: Danmark	DESTR Referencerente	2022M07D06	-0.6760
DK: Danmark	DESTR Referencerente	2022M07D07	-0.6750
DK: Danmark	DESTR Referencerente	2022M07D08	-0.6370
DK: Danmark	DESTR Referencerente	2022M07D11	-0.6440
DK: Danmark	DESTR Referencerente	2022M07D12	-0.6340
DK: Danmark	DESTR Referencerente	2022M07D13	-0.6540
DK: Danmark	DESTR Referencerente	2022M07D14	-0.6680
DK: Danmark	DESTR Referencerente	2022M07D15	-0.6770
DK: Danmark	DESTR Referencerente	2022M07D18	-0.6640
DK: Danmark	DESTR Referencerente	2022M07D19	-0.6730
DK: Danmark	DESTR Referencerente	2022M07D20	-0.6480
DK: Danmark	DESTR Referencerente	2022M07D21	-0.6610
DK: Danmark	DESTR Referencerente	2022M07D22	-0.1550
DK: Danmark	DESTR Referencerente	2022M07D25	-0.1420
DK: Danmark	DESTR Referencerente	2022M07D26	-0.1460
DK: Danmark	DESTR Referencerente	2022M07D27	-0.1520
DK: Danmark	DESTR Referencerente	2022M07D28	-0.1600
DK: Danmark	DESTR Referencerente	2022M07D29	-0.1570
DK: Danmark	DESTR Referencerente	2022M08D01	-0.1490
DK: Danmark	DESTR Referencerente	2022M08D02	-0.1450
DK: Danmark	DESTR Referencerente	2022M08D03	-0.1460
DK: Danmark	DESTR Referencerente	2022M08D04	-0.1490
DK: Danmark	DESTR Referencerente	2022M08D05	-0.1620
DK: Danmark	DESTR Referencerente	2022M08D08	-0.1720
DK: Danmark	DESTR Referencerente	2022M08D09	-0.1550
DK: Danmark	DESTR Referencerente	2022M08D10	-0.1670
DK: Danmark	DESTR Referencerente	2022M08D11	-0.1530
DK: Danmark	DESTR Referencerente	2022M08D12	-0.1510
DK: Danmark	DESTR Referencerente	2022M08D15	-0.1520
DK: Danmark	DESTR Referencerente	2022M08D16	-0.1710
DK: Danmark	DESTR Referencerente	2022M08D17	-0.1670
DK: Danmark	DESTR Referencerente	2022M08D18	-0.1620
DK: Danmark	DESTR Referencerente	2022M08D19	-0.1400
DK: Danmark	DESTR Referencerente	2022M08D22	-0.1610
DK: Danmark	DESTR Referencerente	2022M08D23	-0.1520
DK: Danmark	DESTR Referencerente	2022M08D24	-0.1300
DK: Danmark	DESTR Referencerente	2022M08D25	-0.1770
DK: Danmark	DESTR Referencerente	2022M08D26	-0.1300
DK: Danmark	DESTR Referencerente	2022M08D29	-0.1220
DK: Danmark	DESTR Referencerente	2022M08D30	-0.1300
DK: Danmark	DESTR Referencerente	2022M08D31	-0.0800
DK: Danmark	DESTR Referencerente	2022M09D01	-0.1660
DK: Danmark	DESTR Referencerente	2022M09D02	-0.1570
DK: Danmark	DESTR Referencerente	2022M09D05	-0.1710
DK: Danmark	DESTR Referencerente	2022M09D06	-0.1580
DK: Danmark	DESTR Referencerente	2022M09D07	-0.1670
DK: Danmark	DESTR Referencerente	2022M09D08	-0.1700
DK: Danmark	DESTR Referencerente	2022M09D09	0.5810
DK: Danmark	DESTR Referencerente	2022M09D12	0.6050
DK: Danmark	DESTR Referencerente	2022M09D13	0.5940
DK: Danmark	DESTR Referencerente	2022M09D14	0.5890
DK: Danmark	DESTR Referencerente	2022M09D15	0.5830
DK: Danmark	DESTR Referencerente	2022M09D16	0.5880
DK: Danmark	DESTR Referencerente	2022M09D19	0.5810
DK: Danmark	DESTR Referencerente	2022M09D20	0.5850
DK: Danmark	DESTR Referencerente	2022M09D21	0.6110
DK: Danmark	DESTR Referencerente	2022M09D22	0.5810
DK: Danmark	DESTR Referencerente	2022M09D23	0.5780
DK: Danmark	DESTR Referencerente	2022M09D26	0.6040
DK: Danmark	DESTR Referencerente	2022M09D27	0.5570
DK: Danmark	DESTR Referencerente	2022M09D28	0.5710
DK: Danmark	DESTR Referencerente	2022M09D29	0.5850
DK: Danmark	DESTR Referencerente	2022M09D30	0.5790
DK: Danmark	DESTR Referencerente	2022M10D03	0.5540
DK: Danmark	DESTR Referencerente	2022M10D04	0.5580
DK: Danmark	DESTR Referencerente	2022M10D05	0.5950
DK: Danmark	DESTR Referencerente	2022M10D06	0.6080
DK: Danmark	DESTR Referencerente	2022M10D07	0.5900
DK: Danmark	DESTR Referencerente	2022M10D10	0.5940
DK: Danmark	DESTR Referencerente	2022M10D11	0.5930
DK: Danmark	DESTR Referencerente	2022M10D12	0.5870
DK: Danmark	DESTR Referencerente	2022M10D13	0.6060
DK: Danmark	DESTR Referencerente	2022M10D14	0.5840
DK: Danmark	DESTR Referencerente	2022M10D17	0.5830
DK: Danmark	DESTR Referencerente	2022M10D18	0.5950
DK: Danmark	DESTR Referencerente	2022M10D19	0.5920
DK: Danmark	DESTR Referencerente	2022M10D20	0.5950
DK: Danmark	DESTR Referencerente	2022M10D21	0.5950
DK: Danmark	DESTR Referencerente	2022M10D24	0.5880
DK: Danmark	DESTR Referencerente	2022M10D25	0.5970
DK: Danmark	DESTR Referencerente	2022M10D26	0.6020
DK: Danmark	DESTR Referencerente	2022M10D27	0.6100
DK: Danmark	DESTR Referencerente	2022M10D28	1.1720
DK: Danmark	DESTR Referencerente	2022M10D31	1.1850
DK: Danmark	DESTR Referencerente	2022M11D01	1.1790
DK: Danmark	DESTR Referencerente	2022M11D02	1.1870
DK: Danmark	DESTR Referencerente	2022M11D03	1.1860
DK: Danmark	DESTR Referencerente	2022M11D04	1.1930
DK: Danmark	DESTR Referencerente	2022M11D07	1.1810
DK: Danmark	DESTR Referencerente	2022M11D08	1.1870
DK: Danmark	DESTR Referencerente	2022M11D09	1.1950
DK: Danmark	DESTR Referencerente	2022M11D10	1.1820
DK: Danmark	DESTR Referencerente	2022M11D11	1.1780
DK: Danmark	DESTR Referencerente	2022M11D14	1.1890
DK: Danmark	DESTR Referencerente	2022M11D15	1.2010
DK: Danmark	DESTR Referencerente	2022M11D16	1.2050
DK: Danmark	DESTR Referencerente	2022M11D17	1.1970
DK: Danmark	DESTR Referencerente	2022M11D18	1.2090
DK: Danmark	DESTR Referencerente	2022M11D21	1.1910
DK: Danmark	DESTR Referencerente	2022M11D22	1.1820
DK: Danmark	DESTR Referencerente	2022M11D23	1.1810
DK: Danmark	DESTR Referencerente	2022M11D24	1.1750
DK: Danmark	DESTR Referencerente	2022M11D25	1.1820
DK: Danmark	DESTR Referencerente	2022M11D28	1.1760
DK: Danmark	DESTR Referencerente	2022M11D29	1.1790
DK: Danmark	DESTR Referencerente	2022M11D30	1.0500
DK: Danmark	DESTR Referencerente	2022M12D01	1.0880
DK: Danmark	DESTR Referencerente	2022M12D02	1.1390
DK: Danmark	DESTR Referencerente	2022M12D05	1.1440
DK: Danmark	DESTR Referencerente	2022M12D06	1.1270
DK: Danmark	DESTR Referencerente	2022M12D07	1.1390
DK: Danmark	DESTR Referencerente	2022M12D08	1.1740
DK: Danmark	DESTR Referencerente	2022M12D09	1.1610
DK: Danmark	DESTR Referencerente	2022M12D12	1.1840
DK: Danmark	DESTR Referencerente	2022M12D13	1.1800
DK: Danmark	DESTR Referencerente	2022M12D14	1.1730
DK: Danmark	DESTR Referencerente	2022M12D15	1.1940
DK: Danmark	DESTR Referencerente	2022M12D16	1.6630
DK: Danmark	DESTR Referencerente	2022M12D19	1.6510
DK: Danmark	DESTR Referencerente	2022M12D20	1.6430
DK: Danmark	DESTR Referencerente	2022M12D21	1.6360
DK: Danmark	DESTR Referencerente	2022M12D22	1.6690
DK: Danmark	DESTR Referencerente	2022M12D23	1.6090
DK: Danmark	DESTR Referencerente	2022M12D27	1.6720
DK: Danmark	DESTR Referencerente	2022M12D28	1.6610
DK: Danmark	DESTR Referencerente	2022M12D29	1.6720
DK: Danmark	DESTR Referencerente	2022M12D30	1.1600
DK: Danmark	DESTR Referencerente	2023M01D02	1.7360
DK: Danmark	DESTR Referencerente	2023M01D03	1.6740
DK: Danmark	DESTR Referencerente	2023M01D04	1.6860
DK: Danmark	DESTR Referencerente	2023M01D05	1.6760
DK: Danmark	DESTR Referencerente	2023M01D06	1.6760
DK: Danmark	DESTR Referencerente	2023M01D09	1.6790
DK: Danmark	DESTR Referencerente	2023M01D10	1.6880
DK: Danmark	DESTR Referencerente	2023M01D11	1.6880
DK: Danmark	DESTR Referencerente	2023M01D12	1.6820
DK: Danmark	DESTR Referencerente	2023M01D13	1.6720
DK: Danmark	DESTR Referencerente	2023M01D16	1.6780
DK: Danmark	DESTR Referencerente	2023M01D17	1.6850
DK: Danmark	DESTR Referencerente	2023M01D18	1.6790
DK: Danmark	DESTR Referencerente	2023M01D19	1.6700
DK: Danmark	DESTR Referencerente	2023M01D20	1.6760
DK: Danmark	DESTR Referencerente	2023M01D23	1.6760
DK: Danmark	DESTR Referencerente	2023M01D24	1.6820
DK: Danmark	DESTR Referencerente	2023M01D25	1.6790
DK: Danmark	DESTR Referencerente	2023M01D26	1.6770
DK: Danmark	DESTR Referencerente	2023M01D27	1.6790
DK: Danmark	DESTR Referencerente	2023M01D30	1.6850
DK: Danmark	DESTR Referencerente	2023M01D31	1.6810
DK: Danmark	DESTR Referencerente	2023M02D01	1.6670
DK: Danmark	DESTR Referencerente	2023M02D02	1.6750
DK: Danmark	DESTR Referencerente	2023M02D03	2.0180
DK: Danmark	DESTR Referencerente	2023M02D06	2.0170
DK: Danmark	DESTR Referencerente	2023M02D07	2.0200
DK: Danmark	DESTR Referencerente	2023M02D08	2.0180
DK: Danmark	DESTR Referencerente	2023M02D09	2.0110
DK: Danmark	DESTR Referencerente	2023M02D10	2.0150
DK: Danmark	DESTR Referencerente	2023M02D13	2.0210
DK: Danmark	DESTR Referencerente	2023M02D14	2.0210
DK: Danmark	DESTR Referencerente	2023M02D15	2.0210
DK: Danmark	DESTR Referencerente	2023M02D16	2.0220
DK: Danmark	DESTR Referencerente	2023M02D17	2.0250
DK: Danmark	DESTR Referencerente	2023M02D20	2.0200
DK: Danmark	DESTR Referencerente	2023M02D21	2.0210
DK: Danmark	DESTR Referencerente	2023M02D22	2.0140
DK: Danmark	DESTR Referencerente	2023M02D23	2.0190
DK: Danmark	DESTR Referencerente	2023M02D24	2.0170
DK: Danmark	DESTR Referencerente	2023M02D27	2.0140
DK: Danmark	DESTR Referencerente	2023M02D28	2.0140
DK: Danmark	DESTR Referencerente	2023M03D01	2.0130
DK: Danmark	DESTR Referencerente	2023M03D02	2.0150
DK: Danmark	DESTR Referencerente	2023M03D03	2.0110
DK: Danmark	DESTR Referencerente	2023M03D06	2.0190
DK: Danmark	DESTR Referencerente	2023M03D07	2.0210
DK: Danmark	DESTR Referencerente	2023M03D08	2.0250
DK: Danmark	DESTR Referencerente	2023M03D09	2.0160
DK: Danmark	DESTR Referencerente	2023M03D10	2.0040
DK: Danmark	DESTR Referencerente	2023M03D13	2.0120
DK: Danmark	DESTR Referencerente	2023M03D14	2.0240
DK: Danmark	DESTR Referencerente	2023M03D15	2.0190
DK: Danmark	DESTR Referencerente	2023M03D16	2.0130
DK: Danmark	DESTR Referencerente	2023M03D17	2.5180
DK: Danmark	DESTR Referencerente	2023M03D20	2.6230
DK: Danmark	DESTR Referencerente	2023M03D21	2.5230
DK: Danmark	DESTR Referencerente	2023M03D22	2.5280
DK: Danmark	DESTR Referencerente	2023M03D23	2.5240
DK: Danmark	DESTR Referencerente	2023M03D24	2.5240
DK: Danmark	DESTR Referencerente	2023M03D27	2.5310
DK: Danmark	DESTR Referencerente	2023M03D28	2.5310
DK: Danmark	DESTR Referencerente	2023M03D29	2.5410
DK: Danmark	DESTR Referencerente	2023M03D30	2.5290
DK: Danmark	DESTR Referencerente	2023M03D31	2.5280
DK: Danmark	DESTR Referencerente	2023M04D03	2.5200
DK: Danmark	DESTR Referencerente	2023M04D04	2.5350
DK: Danmark	DESTR Referencerente	2023M04D05	2.5200
DK: Danmark	DESTR Referencerente	2023M04D11	2.5240
DK: Danmark	DESTR Referencerente	2023M04D12	2.5180
DK: Danmark	DESTR Referencerente	2023M04D13	2.5220
DK: Danmark	DESTR Referencerente	2023M04D14	2.5220
DK: Danmark	DESTR Referencerente	2023M04D17	2.5260
DK: Danmark	DESTR Referencerente	2023M04D18	2.5300
DK: Danmark	DESTR Referencerente	2023M04D19	2.5190
DK: Danmark	DESTR Referencerente	2023M04D20	2.5170
DK: Danmark	DESTR Referencerente	2023M04D21	2.5180
DK: Danmark	DESTR Referencerente	2023M04D24	2.5190
DK: Danmark	DESTR Referencerente	2023M04D25	2.5090
DK: Danmark	DESTR Referencerente	2023M04D26	2.5160
DK: Danmark	DESTR Referencerente	2023M04D27	2.5240
DK: Danmark	DESTR Referencerente	2023M04D28	2.5170
DK: Danmark	DESTR Referencerente	2023M05D01	2.5250
DK: Danmark	DESTR Referencerente	2023M05D02	2.5340
DK: Danmark	DESTR Referencerente	2023M05D03	2.5270
DK: Danmark	DESTR Referencerente	2023M05D04	2.5290
DK: Danmark	DESTR Referencerente	2023M05D08	2.7710
DK: Danmark	DESTR Referencerente	2023M05D09	2.7810
DK: Danmark	DESTR Referencerente	2023M05D10	2.7830
DK: Danmark	DESTR Referencerente	2023M05D11	2.7770
DK: Danmark	DESTR Referencerente	2023M05D12	2.7720
DK: Danmark	DESTR Referencerente	2023M05D15	2.7910
DK: Danmark	DESTR Referencerente	2023M05D16	2.7780
DK: Danmark	DESTR Referencerente	2023M05D17	2.7790
DK: Danmark	DESTR Referencerente	2023M05D22	2.7830
DK: Danmark	DESTR Referencerente	2023M05D23	2.7810
DK: Danmark	DESTR Referencerente	2023M05D24	2.7710
DK: Danmark	DESTR Referencerente	2023M05D25	2.7730
DK: Danmark	DESTR Referencerente	2023M05D26	2.7760
DK: Danmark	DESTR Referencerente	2023M05D30	2.7770
DK: Danmark	DESTR Referencerente	2023M05D31	2.8000
DK: Danmark	DESTR Referencerente	2023M06D01	2.7950
DK: Danmark	DESTR Referencerente	2023M06D02	2.7810
DK: Danmark	DESTR Referencerente	2023M06D06	2.7620
DK: Danmark	DESTR Referencerente	2023M06D07	2.7760
DK: Danmark	DESTR Referencerente	2023M06D08	2.7800
DK: Danmark	DESTR Referencerente	2023M06D09	2.7850
DK: Danmark	DESTR Referencerente	2023M06D12	2.7820
DK: Danmark	DESTR Referencerente	2023M06D13	2.7750
DK: Danmark	DESTR Referencerente	2023M06D14	2.7810
DK: Danmark	DESTR Referencerente	2023M06D15	2.7920
DK: Danmark	DESTR Referencerente	2023M06D16	3.0270
DK: Danmark	DESTR Referencerente	2023M06D19	3.0260
DK: Danmark	DESTR Referencerente	2023M06D20	3.0330
DK: Danmark	DESTR Referencerente	2023M06D21	3.0230
DK: Danmark	DESTR Referencerente	2023M06D22	3.0250
DK: Danmark	DESTR Referencerente	2023M06D23	3.0190
DK: Danmark	DESTR Referencerente	2023M06D26	3.0150
DK: Danmark	DESTR Referencerente	2023M06D27	3.0070
DK: Danmark	DESTR Referencerente	2023M06D28	3.0170
DK: Danmark	DESTR Referencerente	2023M06D29	3.0050
DK: Danmark	DESTR Referencerente	2023M06D30	3.0160
DK: Danmark	DESTR Referencerente	2023M07D03	3.0170
DK: Danmark	DESTR Referencerente	2023M07D04	3.0250
DK: Danmark	DESTR Referencerente	2023M07D05	3.0390
DK: Danmark	DESTR Referencerente	2023M07D06	3.0430
DK: Danmark	DESTR Referencerente	2023M07D07	3.0430
DK: Danmark	DESTR Referencerente	2023M07D10	3.0340
DK: Danmark	DESTR Referencerente	2023M07D11	3.0360
DK: Danmark	DESTR Referencerente	2023M07D12	3.0340
DK: Danmark	DESTR Referencerente	2023M07D13	3.0280
DK: Danmark	DESTR Referencerente	2023M07D14	3.0340
DK: Danmark	DESTR Referencerente	2023M07D17	3.0170
DK: Danmark	DESTR Referencerente	2023M07D18	3.0310
DK: Danmark	DESTR Referencerente	2023M07D19	3.0350
DK: Danmark	DESTR Referencerente	2023M07D20	3.0340
DK: Danmark	DESTR Referencerente	2023M07D21	3.0330
DK: Danmark	DESTR Referencerente	2023M07D24	3.0370
DK: Danmark	DESTR Referencerente	2023M07D25	3.0380
DK: Danmark	DESTR Referencerente	2023M07D26	3.0260
DK: Danmark	DESTR Referencerente	2023M07D27	3.0260
DK: Danmark	DESTR Referencerente	2023M07D28	3.2770
DK: Danmark	DESTR Referencerente	2023M07D31	3.2860
DK: Danmark	DESTR Referencerente	2023M08D01	3.2860
DK: Danmark	DESTR Referencerente	2023M08D02	3.2820
DK: Danmark	DESTR Referencerente	2023M08D03	3.2740
DK: Danmark	DESTR Referencerente	2023M08D04	3.2710
DK: Danmark	DESTR Referencerente	2023M08D07	3.2850
DK: Danmark	DESTR Referencerente	2023M08D08	3.2820
DK: Danmark	DESTR Referencerente	2023M08D09	3.2730
DK: Danmark	DESTR Referencerente	2023M08D10	3.2840
DK: Danmark	DESTR Referencerente	2023M08D11	3.2830
DK: Danmark	DESTR Referencerente	2023M08D14	3.2830
DK: Danmark	DESTR Referencerente	2023M08D15	3.2730
DK: Danmark	DESTR Referencerente	2023M08D16	3.2720
DK: Danmark	DESTR Referencerente	2023M08D17	3.2800
DK: Danmark	DESTR Referencerente	2023M08D18	3.2760
DK: Danmark	DESTR Referencerente	2023M08D21	3.2810
DK: Danmark	DESTR Referencerente	2023M08D22	3.2730
DK: Danmark	DESTR Referencerente	2023M08D23	3.2720
DK: Danmark	DESTR Referencerente	2023M08D24	3.2750
DK: Danmark	DESTR Referencerente	2023M08D25	3.2800
DK: Danmark	DESTR Referencerente	2023M08D28	3.2730
DK: Danmark	DESTR Referencerente	2023M08D29	3.2880
DK: Danmark	DESTR Referencerente	2023M08D30	3.2810
DK: Danmark	DESTR Referencerente	2023M08D31	3.2850
DK: Danmark	DESTR Referencerente	2023M09D01	3.2960
DK: Danmark	DESTR Referencerente	2023M09D04	3.2840
DK: Danmark	DESTR Referencerente	2023M09D05	3.2950
DK: Danmark	DESTR Referencerente	2023M09D06	3.2850
DK: Danmark	DESTR Referencerente	2023M09D07	3.2930
DK: Danmark	DESTR Referencerente	2023M09D08	3.2870
DK: Danmark	DESTR Referencerente	2023M09D11	3.2940
DK: Danmark	DESTR Referencerente	2023M09D12	3.3040
DK: Danmark	DESTR Referencerente	2023M09D13	3.2700
DK: Danmark	DESTR Referencerente	2023M09D14	3.2850
DK: Danmark	DESTR Referencerente	2023M09D15	3.5220
DK: Danmark	DESTR Referencerente	2023M09D18	3.5290
DK: Danmark	DESTR Referencerente	2023M09D19	3.5220
DK: Danmark	DESTR Referencerente	2023M09D20	3.5290
DK: Danmark	DESTR Referencerente	2023M09D21	3.5350
DK: Danmark	DESTR Referencerente	2023M09D22	3.5360
DK: Danmark	DESTR Referencerente	2023M09D25	3.5250
DK: Danmark	DESTR Referencerente	2023M09D26	3.5320
DK: Danmark	DESTR Referencerente	2023M09D27	3.5230
DK: Danmark	DESTR Referencerente	2023M09D28	3.5120
DK: Danmark	DESTR Referencerente	2023M09D29	3.5550
DK: Danmark	DESTR Referencerente	2023M10D02	3.5440
DK: Danmark	DESTR Referencerente	2023M10D03	3.5500
DK: Danmark	DESTR Referencerente	2023M10D04	3.5480
DK: Danmark	DESTR Referencerente	2023M10D05	3.5390
DK: Danmark	DESTR Referencerente	2023M10D06	3.5450
DK: Danmark	DESTR Referencerente	2023M10D09	3.5380
DK: Danmark	DESTR Referencerente	2023M10D10	3.5400
DK: Danmark	DESTR Referencerente	2023M10D11	3.5340
DK: Danmark	DESTR Referencerente	2023M10D12	3.5210
DK: Danmark	DESTR Referencerente	2023M10D13	3.5310
DK: Danmark	DESTR Referencerente	2023M10D16	3.5330
DK: Danmark	DESTR Referencerente	2023M10D17	3.5240
DK: Danmark	DESTR Referencerente	2023M10D18	3.5350
DK: Danmark	DESTR Referencerente	2023M10D19	3.5270
DK: Danmark	DESTR Referencerente	2023M10D20	3.5340
DK: Danmark	DESTR Referencerente	2023M10D23	3.5310
DK: Danmark	DESTR Referencerente	2023M10D24	3.5250
DK: Danmark	DESTR Referencerente	2023M10D25	3.5250
DK: Danmark	DESTR Referencerente	2023M10D26	3.5290
DK: Danmark	DESTR Referencerente	2023M10D27	3.5280
DK: Danmark	DESTR Referencerente	2023M10D30	3.5300
DK: Danmark	DESTR Referencerente	2023M10D31	3.5320
DK: Danmark	DESTR Referencerente	2023M11D01	3.5330
DK: Danmark	DESTR Referencerente	2023M11D02	3.5240
DK: Danmark	DESTR Referencerente	2023M11D03	3.5210
DK: Danmark	DESTR Referencerente	2023M11D06	3.5310
DK: Danmark	DESTR Referencerente	2023M11D07	3.5240
DK: Danmark	DESTR Referencerente	2023M11D08	3.5260
DK: Danmark	DESTR Referencerente	2023M11D09	3.5340
DK: Danmark	DESTR Referencerente	2023M11D10	3.5340
DK: Danmark	DESTR Referencerente	2023M11D13	3.5320
DK: Danmark	DESTR Referencerente	2023M11D14	3.5300
DK: Danmark	DESTR Referencerente	2023M11D15	3.5260
DK: Danmark	DESTR Referencerente	2023M11D16	3.5250
DK: Danmark	DESTR Referencerente	2023M11D17	3.5350
DK: Danmark	DESTR Referencerente	2023M11D20	3.5340
DK: Danmark	DESTR Referencerente	2023M11D21	3.5290
DK: Danmark	DESTR Referencerente	2023M11D22	3.5290
DK: Danmark	DESTR Referencerente	2023M11D23	3.5400
DK: Danmark	DESTR Referencerente	2023M11D24	3.5250
DK: Danmark	DESTR Referencerente	2023M11D27	3.5280
DK: Danmark	DESTR Referencerente	2023M11D28	3.5300
